id_turma;discente;id_curso;media_final;numero_total_faltas;descricao
57586278;5242c05251813a59548467328ce0d335;92127264;;0;CANCELADO
57586278;54d1c4d0930e630b849e36fbbb2d2390;92127264;2.20;0;CANCELADO
57586278;54d1c4d0930e630b849e36fbbb2d2390;92127264;2.20;0;CANCELADO
57586278;54d1c4d0930e630b849e36fbbb2d2390;92127264;2.20;0;CANCELADO
57586278;5568d7dd6c44175d3f865cdb1dbc29a2;92127264;3.20;0;REPROVADO
57586278;5568d7dd6c44175d3f865cdb1dbc29a2;92127264;3.20;0;REPROVADO
57586278;5568d7dd6c44175d3f865cdb1dbc29a2;92127264;3.20;0;REPROVADO
57586278;58f58fb476050434ac1635134ed460f8;92127264;3.40;0;REPROVADO
57586278;58f58fb476050434ac1635134ed460f8;92127264;3.40;0;REPROVADO
57586278;58f58fb476050434ac1635134ed460f8;92127264;3.40;0;REPROVADO
57586278;726fb2164f8230c8d42ac37c3f966ff1;92127264;3.10;0;CANCELADO
57586278;726fb2164f8230c8d42ac37c3f966ff1;92127264;3.10;0;CANCELADO
57586278;726fb2164f8230c8d42ac37c3f966ff1;92127264;3.10;0;CANCELADO
57586278;78cc9418703573ba8ea8a783bdeead70;92127264;2.00;0;REPROVADO
57586278;78cc9418703573ba8ea8a783bdeead70;92127264;2.00;0;REPROVADO
57586278;78cc9418703573ba8ea8a783bdeead70;92127264;2.00;0;REPROVADO
57586278;7cbf37a8f1e430869d06815e38e93a64;92127264;9.00;0;APROVADO
57586278;7cbf37a8f1e430869d06815e38e93a64;92127264;9.00;0;APROVADO
57586278;7cbf37a8f1e430869d06815e38e93a64;92127264;9.00;0;APROVADO
57586278;8a8878d0e0f3adde0d8da2b9491942a8;92127264;5.70;0;CANCELADO
57586278;8a8878d0e0f3adde0d8da2b9491942a8;92127264;5.70;0;CANCELADO
57586278;8a8878d0e0f3adde0d8da2b9491942a8;92127264;5.70;0;CANCELADO
57586278;8b0ee1674165ac3ef13b54e65698c0fe;92127264;7.40;0;APROVADO
57586278;8b0ee1674165ac3ef13b54e65698c0fe;92127264;7.40;0;APROVADO
57586278;8b0ee1674165ac3ef13b54e65698c0fe;92127264;7.40;0;APROVADO
57586278;90dc160e68fd9a2b10d14af791aa4377;92127264;3.20;0;CANCELADO
57586278;90dc160e68fd9a2b10d14af791aa4377;92127264;3.20;0;CANCELADO
57586278;90dc160e68fd9a2b10d14af791aa4377;92127264;3.20;0;CANCELADO
57586278;981f0362a343d04121314aa4a422c161;92127264;8.10;0;APROVADO
57586278;981f0362a343d04121314aa4a422c161;92127264;8.10;0;APROVADO
57586278;981f0362a343d04121314aa4a422c161;92127264;8.10;0;APROVADO
57586278;982e1cd4eb21c2ae5483596c92e02a95;92127264;9.30;0;APROVADO
57586278;982e1cd4eb21c2ae5483596c92e02a95;92127264;9.30;0;APROVADO
57586278;982e1cd4eb21c2ae5483596c92e02a95;92127264;9.30;0;APROVADO
57586278;9c54c4867526272627c2a33d79edf449;92127264;6.90;0;APROVADO POR NOTA
57586278;9c54c4867526272627c2a33d79edf449;92127264;6.90;0;APROVADO POR NOTA
57586278;9c54c4867526272627c2a33d79edf449;92127264;6.90;0;APROVADO POR NOTA
57586278;a1dc8d33f283c91ae47a7fe7d49d34a6;92127264;2.20;0;CANCELADO
57586278;a1dc8d33f283c91ae47a7fe7d49d34a6;92127264;2.20;0;CANCELADO
57586278;a1dc8d33f283c91ae47a7fe7d49d34a6;92127264;2.20;0;CANCELADO
57586278;aed12aa2185c79f0e09461b66a1170a7;92127264;1.70;0;CANCELADO
57586278;aed12aa2185c79f0e09461b66a1170a7;92127264;1.70;0;CANCELADO
57586278;aed12aa2185c79f0e09461b66a1170a7;92127264;1.70;0;CANCELADO
57586278;c489d858cf4a29692b4abcc492756c08;92127264;2.30;0;REPROVADO
57586278;c489d858cf4a29692b4abcc492756c08;92127264;2.30;0;REPROVADO
57586278;c489d858cf4a29692b4abcc492756c08;92127264;2.30;0;REPROVADO
57586278;c8d6dc633b2240a6be2d9f73158aa5fc;92127264;2.30;0;REPROVADO
57586278;c8d6dc633b2240a6be2d9f73158aa5fc;92127264;2.30;0;REPROVADO
57586278;c8d6dc633b2240a6be2d9f73158aa5fc;92127264;2.30;0;REPROVADO
57586278;ca69b87b9e96e1432c90759482ccc08e;92127264;;0;EXCLUIDA
57586278;ca69b87b9e96e1432c90759482ccc08e;92127264;;0;EXCLUIDA
57586278;ca69b87b9e96e1432c90759482ccc08e;92127264;;0;EXCLUIDA
57586278;cb9da9e190b42ad22dea7f31955a025f;92127264;2.30;0;CANCELADO
57586278;cb9da9e190b42ad22dea7f31955a025f;92127264;2.30;0;CANCELADO
57586278;cb9da9e190b42ad22dea7f31955a025f;92127264;2.30;0;CANCELADO
57586278;ec9d559de18eb6d63602095950bf50f6;92127264;;;CANCELADO
57586278;f8fbf27b209754521cdbc40840a5a8c3;92127264;6.10;0;APROVADO POR NOTA
57586278;f8fbf27b209754521cdbc40840a5a8c3;92127264;6.10;0;APROVADO POR NOTA
57586278;f8fbf27b209754521cdbc40840a5a8c3;92127264;6.10;0;APROVADO POR NOTA
57586278;f9050ce6ad26787023581e2cc346e703;92127264;1.70;0;CANCELADO
57586278;f9050ce6ad26787023581e2cc346e703;92127264;1.70;0;CANCELADO
57586278;f9050ce6ad26787023581e2cc346e703;92127264;1.70;0;CANCELADO
57586278;fa7ea5c25a4edfd8df90db147f328e52;92127264;2.10;0;REPROVADO
57586278;fa7ea5c25a4edfd8df90db147f328e52;92127264;2.10;0;REPROVADO
57586278;fa7ea5c25a4edfd8df90db147f328e52;92127264;2.10;0;REPROVADO
57586278;fb8d326d11bc7c7d9b84b4ff34e93dc4;92127264;1.80;0;CANCELADO
57586278;fb8d326d11bc7c7d9b84b4ff34e93dc4;92127264;1.80;0;CANCELADO
57586278;fb8d326d11bc7c7d9b84b4ff34e93dc4;92127264;1.80;0;CANCELADO
57586279;240d89786f849e37a4d06809e635fa47;92127264;1.70;14;CANCELADO
57586279;240d89786f849e37a4d06809e635fa47;92127264;1.70;14;CANCELADO
57586279;240d89786f849e37a4d06809e635fa47;92127264;1.70;14;CANCELADO
57586279;3dcb457caef136647269b2a02ee21b29;92127264;;;CANCELADO
57586279;3dcb457caef136647269b2a02ee21b29;92127264;;;CANCELADO
57586279;3dcb457caef136647269b2a02ee21b29;92127264;;;CANCELADO
57586279;3f262f8a7b11adc284750418506c7f94;92127264;0.00;40;CANCELADO
57586279;3f262f8a7b11adc284750418506c7f94;92127264;0.00;40;CANCELADO
57586279;3f262f8a7b11adc284750418506c7f94;92127264;0.00;40;CANCELADO
57586279;48c05d7cb426bd3b6dbb5dff25af61d8;92127264;0.30;26;REPROVADO POR MÉDIA E POR FALTAS
57586279;48c05d7cb426bd3b6dbb5dff25af61d8;92127264;0.30;26;REPROVADO POR MÉDIA E POR FALTAS
57586279;48c05d7cb426bd3b6dbb5dff25af61d8;92127264;0.30;26;REPROVADO POR MÉDIA E POR FALTAS
57586279;554b7aa84b0634473b97778367491831;92127264;6.80;2;APROVADO POR NOTA
57586279;554b7aa84b0634473b97778367491831;92127264;6.80;2;APROVADO POR NOTA
57586279;554b7aa84b0634473b97778367491831;92127264;6.80;2;APROVADO POR NOTA
57586279;6979f555ed7b878d55f9cd3fa4e5c032;92127264;2.30;14;CANCELADO
57586279;6979f555ed7b878d55f9cd3fa4e5c032;92127264;2.30;14;CANCELADO
57586279;6979f555ed7b878d55f9cd3fa4e5c032;92127264;2.30;14;CANCELADO
57586279;6f808545ed6b54c22ca87f61e6de6451;92127264;8.00;8;APROVADO
57586279;6f808545ed6b54c22ca87f61e6de6451;92127264;8.00;8;APROVADO
57586279;6f808545ed6b54c22ca87f61e6de6451;92127264;8.00;8;APROVADO
57586279;713d1e23e527993346b137af29994241;92127264;0.20;22;CANCELADO
57586279;713d1e23e527993346b137af29994241;92127264;0.20;22;CANCELADO
57586279;713d1e23e527993346b137af29994241;92127264;0.20;22;CANCELADO
57586279;732d2ba6f328c0b5fb031e5e7eb57352;92127264;5.80;13;APROVADO POR NOTA
57586279;732d2ba6f328c0b5fb031e5e7eb57352;92127264;5.80;13;APROVADO POR NOTA
57586279;732d2ba6f328c0b5fb031e5e7eb57352;92127264;5.80;13;APROVADO POR NOTA
57586279;782b0569878bfa3dadbf43f5325ba70c;92127264;;0;CANCELADO
57586279;782b0569878bfa3dadbf43f5325ba70c;92127264;;0;CANCELADO
57586279;782b0569878bfa3dadbf43f5325ba70c;92127264;;0;CANCELADO
57586279;8488e52d4ca947f5504905cb261636ca;92127264;;;CANCELADO
57586279;8488e52d4ca947f5504905cb261636ca;92127264;;;CANCELADO
57586279;8488e52d4ca947f5504905cb261636ca;92127264;;;CANCELADO
57586279;8caf7eaf896ad3897db753fc0b3177a3;92127264;4.30;6;REPROVADO
57586279;8caf7eaf896ad3897db753fc0b3177a3;92127264;4.30;6;REPROVADO
57586279;8caf7eaf896ad3897db753fc0b3177a3;92127264;4.30;6;REPROVADO
57586279;9dbf21795736ba4eaaa2f6932b76cbcf;92127264;;0;CANCELADO
57586279;9dbf21795736ba4eaaa2f6932b76cbcf;92127264;;0;CANCELADO
57586279;9dbf21795736ba4eaaa2f6932b76cbcf;92127264;;0;CANCELADO
57586279;a275144448b8cf021e19a53a955ecd02;92127264;2.70;22;REPROVADO POR MÉDIA E POR FALTAS
57586279;a275144448b8cf021e19a53a955ecd02;92127264;2.70;22;REPROVADO POR MÉDIA E POR FALTAS
57586279;a275144448b8cf021e19a53a955ecd02;92127264;2.70;22;REPROVADO POR MÉDIA E POR FALTAS
57586279;a624dddd8d0ed48e8e19fe78fedf7aaf;92127264;6.70;4;APROVADO POR NOTA
57586279;a624dddd8d0ed48e8e19fe78fedf7aaf;92127264;6.70;4;APROVADO POR NOTA
57586279;a624dddd8d0ed48e8e19fe78fedf7aaf;92127264;6.70;4;APROVADO POR NOTA
57586279;a87af6d0c7414f5952ead0fd6222e4dc;92127264;9.70;4;APROVADO
57586279;a87af6d0c7414f5952ead0fd6222e4dc;92127264;9.70;4;APROVADO
57586279;a87af6d0c7414f5952ead0fd6222e4dc;92127264;9.70;4;APROVADO
57586279;abba494a3f964a7fe18164c54b70c90c;92127264;6.50;7;APROVADO POR NOTA
57586279;abba494a3f964a7fe18164c54b70c90c;92127264;6.50;7;APROVADO POR NOTA
57586279;abba494a3f964a7fe18164c54b70c90c;92127264;6.50;7;APROVADO POR NOTA
57586279;b1b3201a3643f1325dbccb78343d2070;92127264;1.20;20;REPROVADO POR MÉDIA E POR FALTAS
57586279;b1b3201a3643f1325dbccb78343d2070;92127264;1.20;20;REPROVADO POR MÉDIA E POR FALTAS
57586279;b1b3201a3643f1325dbccb78343d2070;92127264;1.20;20;REPROVADO POR MÉDIA E POR FALTAS
57586279;c4356f369c147e433dd38aa9fd4b117e;92127264;6.70;12;APROVADO POR NOTA
57586279;c4356f369c147e433dd38aa9fd4b117e;92127264;6.70;12;APROVADO POR NOTA
57586279;c4356f369c147e433dd38aa9fd4b117e;92127264;6.70;12;APROVADO POR NOTA
57586279;ca69b87b9e96e1432c90759482ccc08e;92127264;8.30;13;APROVADO
57586279;ca69b87b9e96e1432c90759482ccc08e;92127264;;0;EXCLUIDA
57586279;ca69b87b9e96e1432c90759482ccc08e;92127264;8.30;13;APROVADO
57586279;ca69b87b9e96e1432c90759482ccc08e;92127264;;0;EXCLUIDA
57586279;ca69b87b9e96e1432c90759482ccc08e;92127264;8.30;13;APROVADO
57586279;ca69b87b9e96e1432c90759482ccc08e;92127264;;0;EXCLUIDA
57586279;cc98fbab3c297d4cf44db9f59c571374;92127264;8.20;4;APROVADO
57586279;cc98fbab3c297d4cf44db9f59c571374;92127264;8.20;4;APROVADO
57586279;cc98fbab3c297d4cf44db9f59c571374;92127264;8.20;4;APROVADO
57586279;d7a45e0307b8dd09655b28676d9bdb53;92127264;9.00;4;APROVADO
57586279;d7a45e0307b8dd09655b28676d9bdb53;92127264;9.00;4;APROVADO
57586279;d7a45e0307b8dd09655b28676d9bdb53;92127264;9.00;4;APROVADO
57586279;f20199e35adb3eb3397143f91c1f78c9;92127264;10.00;6;APROVADO
57586279;f20199e35adb3eb3397143f91c1f78c9;92127264;10.00;6;APROVADO
57586279;f20199e35adb3eb3397143f91c1f78c9;92127264;10.00;6;APROVADO
57586281;3937ba9886476e53a2eda1d4f6e067a9;92127264;4.10;0;REPROVADO
57586281;3937ba9886476e53a2eda1d4f6e067a9;92127264;4.10;0;REPROVADO
57586281;3937ba9886476e53a2eda1d4f6e067a9;92127264;4.10;0;REPROVADO
57586281;396968dbb253ce5f6b65473b9947dd37;92127264;3.90;0;REPROVADO
57586281;396968dbb253ce5f6b65473b9947dd37;92127264;3.90;0;REPROVADO
57586281;396968dbb253ce5f6b65473b9947dd37;92127264;3.90;0;REPROVADO
57586281;ad46ce267d0d845ef75e22248c98ede5;92127264;;;INDEFERIDO
57586281;ec9d559de18eb6d63602095950bf50f6;92127264;;;DESISTENCIA
57586282;1833f1197a7435c12532d3a81dfba4c2;92127264;10.00;6;APROVADO
57586282;1833f1197a7435c12532d3a81dfba4c2;92127264;10.00;6;APROVADO
57586282;1833f1197a7435c12532d3a81dfba4c2;92127264;10.00;6;APROVADO
57586282;1fc1285081e2a82331d7b1add1bdb3ad;92127264;5.20;4;APROVADO POR NOTA
57586282;1fc1285081e2a82331d7b1add1bdb3ad;92127264;5.20;4;APROVADO POR NOTA
57586282;1fc1285081e2a82331d7b1add1bdb3ad;92127264;5.20;4;APROVADO POR NOTA
57586282;219a828b09cba8d74404f9921a0368ae;92127264;6.40;2;APROVADO POR NOTA
57586282;219a828b09cba8d74404f9921a0368ae;92127264;6.40;2;APROVADO POR NOTA
57586282;219a828b09cba8d74404f9921a0368ae;92127264;6.40;2;APROVADO POR NOTA
57586282;2b677c448d7aef1d98c5c91cf5b82282;92127264;6.20;0;APROVADO POR NOTA
57586282;2b677c448d7aef1d98c5c91cf5b82282;92127264;6.20;0;APROVADO POR NOTA
57586282;2b677c448d7aef1d98c5c91cf5b82282;92127264;6.20;0;APROVADO POR NOTA
57586282;39c79d0afab0886ebddf5aa2498fd4bc;92127264;5.40;2;APROVADO POR NOTA
57586282;39c79d0afab0886ebddf5aa2498fd4bc;92127264;5.40;2;APROVADO POR NOTA
57586282;39c79d0afab0886ebddf5aa2498fd4bc;92127264;5.40;2;APROVADO POR NOTA
57586282;418ab1355834fc1c11bb6d04b87d459f;92127264;;;CANCELADO
57586282;41bba8044add20982be353091af38d06;92127264;1.40;8;CANCELADO
57586282;41bba8044add20982be353091af38d06;92127264;1.40;8;CANCELADO
57586282;41bba8044add20982be353091af38d06;92127264;1.40;8;CANCELADO
57586282;51063c4f265d89f98f85c25f8a8e4168;92127264;6.60;4;APROVADO POR NOTA
57586282;51063c4f265d89f98f85c25f8a8e4168;92127264;6.60;4;APROVADO POR NOTA
57586282;51063c4f265d89f98f85c25f8a8e4168;92127264;6.60;4;APROVADO POR NOTA
57586282;55d8b55d87534d233485da991b27969f;92127264;5.60;4;APROVADO POR NOTA
57586282;55d8b55d87534d233485da991b27969f;92127264;5.60;4;APROVADO POR NOTA
57586282;55d8b55d87534d233485da991b27969f;92127264;5.60;4;APROVADO POR NOTA
57586282;59662473125517989f15dd1ae8978735;92127264;0.00;24;REPROVADO POR MÉDIA E POR FALTAS
57586282;59662473125517989f15dd1ae8978735;92127264;0.00;24;REPROVADO POR MÉDIA E POR FALTAS
57586282;59662473125517989f15dd1ae8978735;92127264;0.00;24;REPROVADO POR MÉDIA E POR FALTAS
57586282;5eb88ee80e43d756f1b6c46c3452de52;92127264;;;INDEFERIDO
57586282;6125a149ebd757a47b4fc969e7729eae;92127264;7.50;4;APROVADO
57586282;6125a149ebd757a47b4fc969e7729eae;92127264;7.50;4;APROVADO
57586282;6125a149ebd757a47b4fc969e7729eae;92127264;7.50;4;APROVADO
57586282;62e5b2506a3950e0cf91b98d0b23b570;92127264;8.40;2;APROVADO
57586282;62e5b2506a3950e0cf91b98d0b23b570;92127264;8.40;2;APROVADO
57586282;62e5b2506a3950e0cf91b98d0b23b570;92127264;8.40;2;APROVADO
57586282;69b640cae50edc4b348f31f601e2bd3f;92127264;3.40;2;CANCELADO
57586282;69b640cae50edc4b348f31f601e2bd3f;92127264;3.40;2;CANCELADO
57586282;69b640cae50edc4b348f31f601e2bd3f;92127264;3.40;2;CANCELADO
57586282;6b0ae8718676e253c4ca61cc35f4a1e4;92127264;;;DESISTENCIA
57586282;7247f0177925ec46867e4377463a1e51;92127264;7.70;2;APROVADO
57586282;7247f0177925ec46867e4377463a1e51;92127264;7.70;2;APROVADO
57586282;7247f0177925ec46867e4377463a1e51;92127264;7.70;2;APROVADO
57586282;72b86f1194a0e5abd4a6f80246ae6ff6;92127264;4.70;4;REPROVADO
57586282;72b86f1194a0e5abd4a6f80246ae6ff6;92127264;4.70;4;REPROVADO
57586282;72b86f1194a0e5abd4a6f80246ae6ff6;92127264;4.70;4;REPROVADO
57586282;79bdad10f63ce847016623f5c20aabd9;92127264;5.00;6;APROVADO POR NOTA
57586282;79bdad10f63ce847016623f5c20aabd9;92127264;5.00;6;APROVADO POR NOTA
57586282;79bdad10f63ce847016623f5c20aabd9;92127264;5.00;6;APROVADO POR NOTA
57586282;8459a542c36ea1cdc26606cad80f8379;92127264;6.70;8;APROVADO POR NOTA
57586282;8459a542c36ea1cdc26606cad80f8379;92127264;6.70;8;APROVADO POR NOTA
57586282;8459a542c36ea1cdc26606cad80f8379;92127264;6.70;8;APROVADO POR NOTA
57586282;89541b31fd4a374bc5cd6e74445c4220;92127264;4.80;22;CANCELADO
57586282;89541b31fd4a374bc5cd6e74445c4220;92127264;4.80;22;CANCELADO
57586282;89541b31fd4a374bc5cd6e74445c4220;92127264;4.80;22;CANCELADO
57586282;a02054a40cd0a158427d19da36fb4c42;92127264;;;CANCELADO
57586282;a275df6ce2b3a00b144237820ce31f2b;92127264;5.10;2;REPROVADO POR NOTA
57586282;a275df6ce2b3a00b144237820ce31f2b;92127264;5.10;2;REPROVADO POR NOTA
57586282;a275df6ce2b3a00b144237820ce31f2b;92127264;5.10;2;REPROVADO POR NOTA
57586282;ab2978dc1b698b43f07067994d2cb007;92127264;2.60;8;REPROVADO
57586282;ab2978dc1b698b43f07067994d2cb007;92127264;2.60;8;REPROVADO
57586282;ab2978dc1b698b43f07067994d2cb007;92127264;2.60;8;REPROVADO
57586282;b0367cc573977057e54a192c19db9e01;92127264;1.30;16;REPROVADO POR MÉDIA E POR FALTAS
57586282;b0367cc573977057e54a192c19db9e01;92127264;1.30;16;REPROVADO POR MÉDIA E POR FALTAS
57586282;b0367cc573977057e54a192c19db9e01;92127264;1.30;16;REPROVADO POR MÉDIA E POR FALTAS
57586282;b3a3ecf72979ff3e70a533f28b785715;92127264;;0;CANCELADO
57586282;b3a3ecf72979ff3e70a533f28b785715;92127264;;0;CANCELADO
57586282;b3a3ecf72979ff3e70a533f28b785715;92127264;;0;CANCELADO
57586282;b54278396ceb0d549f9e656f46b2c4e7;92127264;6.00;4;APROVADO POR NOTA
57586282;b54278396ceb0d549f9e656f46b2c4e7;92127264;6.00;4;APROVADO POR NOTA
57586282;b54278396ceb0d549f9e656f46b2c4e7;92127264;6.00;4;APROVADO POR NOTA
57586282;d70406d352a26b0b92c6ba7fae7acd8f;92127264;1.90;12;CANCELADO
57586282;d70406d352a26b0b92c6ba7fae7acd8f;92127264;1.90;12;CANCELADO
57586282;d70406d352a26b0b92c6ba7fae7acd8f;92127264;1.90;12;CANCELADO
57586282;ea02749010f507f3e6b03a52b1ca9d4c;92127264;0.00;24;CANCELADO
57586282;ea02749010f507f3e6b03a52b1ca9d4c;92127264;0.00;24;CANCELADO
57586282;ea02749010f507f3e6b03a52b1ca9d4c;92127264;0.00;24;CANCELADO
57586282;ecb942bf9ec2bcf544d3955d742f4799;92127264;2.70;18;CANCELADO
57586282;ecb942bf9ec2bcf544d3955d742f4799;92127264;2.70;18;CANCELADO
57586282;ecb942bf9ec2bcf544d3955d742f4799;92127264;2.70;18;CANCELADO
57586282;f13b809142029dfb6a5affdca1de31b2;92127264;5.70;8;APROVADO POR NOTA
57586282;f13b809142029dfb6a5affdca1de31b2;92127264;5.70;8;APROVADO POR NOTA
57586282;f13b809142029dfb6a5affdca1de31b2;92127264;5.70;8;APROVADO POR NOTA
57586282;fd0c76b59b7ee42c4443c044c4c00575;92127264;2.10;8;REPROVADO
57586282;fd0c76b59b7ee42c4443c044c4c00575;92127264;2.10;8;REPROVADO
57586282;fd0c76b59b7ee42c4443c044c4c00575;92127264;2.10;8;REPROVADO
57586282;fd0c76b59b7ee42c4443c044c4c00575;92127264;;;EXCLUIDA
57586284;05c2bb4a614bdb1f00b85c6ee9a5dede;92127264;7.30;0;APROVADO
57586284;05c2bb4a614bdb1f00b85c6ee9a5dede;92127264;7.30;0;APROVADO
57586284;05c2bb4a614bdb1f00b85c6ee9a5dede;92127264;7.30;0;APROVADO
57586284;1b1bb78ab66b8a12f8e0f0b569669bb8;92127264;7.60;0;APROVADO
57586284;1b1bb78ab66b8a12f8e0f0b569669bb8;92127264;7.60;0;APROVADO
57586284;1b1bb78ab66b8a12f8e0f0b569669bb8;92127264;7.60;0;APROVADO
57586284;1ea845bec856c74ecee4c9aa5150379a;92127264;;0;CANCELADO
57586284;1ea845bec856c74ecee4c9aa5150379a;92127264;;0;CANCELADO
57586284;1ea845bec856c74ecee4c9aa5150379a;92127264;;0;CANCELADO
57586284;29c131e1fa5dc358c33cf9868d079ca1;92127264;;;CANCELADO
57586284;2e8fbcbafb4985ec387775a0466a76cd;92127264;6.40;0;APROVADO POR NOTA
57586284;2e8fbcbafb4985ec387775a0466a76cd;92127264;6.40;0;APROVADO POR NOTA
57586284;2e8fbcbafb4985ec387775a0466a76cd;92127264;6.40;0;APROVADO POR NOTA
57586284;3067b925ebcfe7dce4bbb9f57d36d51c;92127264;;;DESISTENCIA
57586284;35a41fdcd22b22af9e0ac8a565a8246a;92127264;5.70;0;APROVADO POR NOTA
57586284;35a41fdcd22b22af9e0ac8a565a8246a;92127264;5.70;0;APROVADO POR NOTA
57586284;35a41fdcd22b22af9e0ac8a565a8246a;92127264;5.70;0;APROVADO POR NOTA
57586284;3a6fc50a7cec88f170ff8352f2ffe679;92127264;;;TRANCADO
57586284;57291c544f94bd1910c37fb5aedf0ce4;92127264;;;CANCELADO
57586284;5b30615c644b7b075bd32b227309d78f;92127264;8.20;0;APROVADO
57586284;5b30615c644b7b075bd32b227309d78f;92127264;8.20;0;APROVADO
57586284;5b30615c644b7b075bd32b227309d78f;92127264;8.20;0;APROVADO
57586284;66df4469352258c7a86d315b95c637cb;92127264;1.50;0;CANCELADO
57586284;66df4469352258c7a86d315b95c637cb;92127264;1.50;0;CANCELADO
57586284;66df4469352258c7a86d315b95c637cb;92127264;1.50;0;CANCELADO
57586284;74ab651e33ca9308e070885533935826;92127264;;;DESISTENCIA
57586284;b8c23eed97e672e3ac2859452cad617f;92127264;5.80;0;APROVADO POR NOTA
57586284;b8c23eed97e672e3ac2859452cad617f;92127264;5.80;0;APROVADO POR NOTA
57586284;b8c23eed97e672e3ac2859452cad617f;92127264;5.80;0;APROVADO POR NOTA
57586284;dc161e20bc0f55c1f1c1c9f234a9f2fa;92127264;;;CANCELADO
57586285;3067b925ebcfe7dce4bbb9f57d36d51c;92127264;7.50;4;APROVADO
57586285;3067b925ebcfe7dce4bbb9f57d36d51c;92127264;7.50;4;APROVADO
57586285;3067b925ebcfe7dce4bbb9f57d36d51c;92127264;7.50;4;APROVADO
57586285;441c4c95c9c539566f732021fed78bed;92127264;4.70;4;REPROVADO
57586285;441c4c95c9c539566f732021fed78bed;92127264;4.70;4;REPROVADO
57586285;441c4c95c9c539566f732021fed78bed;92127264;4.70;4;REPROVADO
57586285;52fb5a64bb0010f1177611b0ba95670d;92127264;;;CANCELADO
57586285;5eb88ee80e43d756f1b6c46c3452de52;92127264;0.00;24;CANCELADO
57586285;5eb88ee80e43d756f1b6c46c3452de52;92127264;0.00;24;CANCELADO
57586285;5eb88ee80e43d756f1b6c46c3452de52;92127264;0.00;24;CANCELADO
57586285;6a4324664c62559c291fb1bce5508260;92127264;;0;CANCELADO
57586285;6a4324664c62559c291fb1bce5508260;92127264;;0;CANCELADO
57586285;6a4324664c62559c291fb1bce5508260;92127264;;0;CANCELADO
57586285;6e18f76992457c4d8c48bad107106031;92127264;6.70;4;APROVADO POR NOTA
57586285;6e18f76992457c4d8c48bad107106031;92127264;6.70;4;APROVADO POR NOTA
57586285;6e18f76992457c4d8c48bad107106031;92127264;6.70;4;APROVADO POR NOTA
57586285;785436fd9e399e6bc12cc2f76a581fab;92127264;;0;CANCELADO
57586285;785436fd9e399e6bc12cc2f76a581fab;92127264;;0;CANCELADO
57586285;785436fd9e399e6bc12cc2f76a581fab;92127264;;0;CANCELADO
57586285;8ca3409114db642aaeaebe4c0c0d4443;92127264;;;TRANCADO
57586285;a58edd3bb1bc2150e740027385d193e7;92127264;8.20;4;APROVADO
57586285;a58edd3bb1bc2150e740027385d193e7;92127264;8.20;4;APROVADO
57586285;a58edd3bb1bc2150e740027385d193e7;92127264;8.20;4;APROVADO
57586285;d0bd6488461f69112553e12fd0b6e5e1;92127264;0.00;10;REPROVADO POR MÉDIA E POR FALTAS
57586285;d0bd6488461f69112553e12fd0b6e5e1;92127264;0.00;10;REPROVADO POR MÉDIA E POR FALTAS
57586285;d0bd6488461f69112553e12fd0b6e5e1;92127264;0.00;10;REPROVADO POR MÉDIA E POR FALTAS
57586285;d2c147cbc8a3ca5ee5b1e862ce2c8f70;92127264;8.00;2;APROVADO
57586285;d2c147cbc8a3ca5ee5b1e862ce2c8f70;92127264;8.00;2;APROVADO
57586285;d2c147cbc8a3ca5ee5b1e862ce2c8f70;92127264;8.00;2;APROVADO
57586285;d8b2771c5eb1e38847a67323eb2c7954;92127264;1.00;18;CANCELADO
57586285;d8b2771c5eb1e38847a67323eb2c7954;92127264;1.00;18;CANCELADO
57586285;d8b2771c5eb1e38847a67323eb2c7954;92127264;1.00;18;CANCELADO
57586285;dcf3cc139f6688da2382a79c4b743eda;92127264;4.70;2;REPROVADO
57586285;dcf3cc139f6688da2382a79c4b743eda;92127264;4.70;2;REPROVADO
57586285;dcf3cc139f6688da2382a79c4b743eda;92127264;4.70;2;REPROVADO
57586285;ea18bf31bb8dfce225f59c05f81a41e3;92127264;2.40;10;REPROVADO POR MÉDIA E POR FALTAS
57586285;ea18bf31bb8dfce225f59c05f81a41e3;92127264;2.40;10;REPROVADO POR MÉDIA E POR FALTAS
57586285;ea18bf31bb8dfce225f59c05f81a41e3;92127264;2.40;10;REPROVADO POR MÉDIA E POR FALTAS
57586285;fa0366ee9930798042fc769c00c9cdb7;92127264;;;CANCELADO
57586286;03f682cb34ca1cd1bc10df04d8d2978f;92127264;4.30;22;CANCELADO
57586286;03f682cb34ca1cd1bc10df04d8d2978f;92127264;4.30;22;CANCELADO
57586286;03f682cb34ca1cd1bc10df04d8d2978f;92127264;4.30;22;CANCELADO
57586286;0ddd2b2b75231d46cdacbcd0c5377be8;92127264;0.00;54;REPROVADO POR MÉDIA E POR FALTAS
57586286;0ddd2b2b75231d46cdacbcd0c5377be8;92127264;0.00;54;REPROVADO POR MÉDIA E POR FALTAS
57586286;0ddd2b2b75231d46cdacbcd0c5377be8;92127264;0.00;54;REPROVADO POR MÉDIA E POR FALTAS
57586286;1deed8f21a895fa8446751ffd0b079f6;92127264;5.00;22;APROVADO POR NOTA
57586286;1deed8f21a895fa8446751ffd0b079f6;92127264;5.00;22;APROVADO POR NOTA
57586286;1deed8f21a895fa8446751ffd0b079f6;92127264;5.00;22;APROVADO POR NOTA
